a18,1976,7.6,5.7,62,0,298
a18,1977,6.9,6.5,61,0,255
a18,1978,6,7.7,61,0,273
a18,1979,5.8,11.3,58,0,228
a18,1980,7,13.5,58,0,232
a18,1981,7.5,10.3,46,0,186
a18,1982,9.5,6.2,46,0,101
a18,1983,9.5,3.2,46,0,192
a18,1984,7.4,4.3,46,0,89
a18,1985,7.1,3.6,47,0,73
