519.49,519.49,519.49,519.49,519.49,519.49,519.49,519.49,519.49,519.49,519.49,519.49,519.5,519.5,519.5,519.5,519.51,519.51,519.51,519.52,519.53,519.54,519.55,519.57,519.59,519.62,519.66,519.7,519.76,519.83,519.92,520.03,520.18,520.36,520.6,520.89,521.27,521.74,522.34,523.11,524.07,525.3,526.85,528.82,531.31,534.47,538.48,543.56,549.99,558.14,568.47,581.57,598.17,619.2,645.85,679.63,722.45,679.63,645.85,619.2,598.17,581.57,568.47,558.14,549.99,543.56,538.48,534.47,531.31,528.82,526.85,525.3,524.07,523.11,522.34,521.74,521.27,520.89,520.6,520.36,520.18,520.03,519.92,519.83,519.76,519.7,519.66,519.62,519.59,519.57,519.55,519.54,519.53,519.52,519.51,519.51,519.51,519.5,519.5,519.5,2
5783.5,5787.2,5791.6,5797.1,5803.7,5811.8,5821.7,5833.7,5848.4,5866.4,5888.3,5915,5947.5,5987.3,6035.7,6094.9,6167,6255.1,6362.5,6493.5,6653.3,6848.4,7086.3,7376.6,7730.7,7376.6,7086.3,6848.4,6653.3,6493.5,6362.5,6255.1,6167,6094.9,6035.7,5987.3,5947.5,5915,5888.3,5866.4,5848.4,5833.7,5821.7,5811.8,5803.7,5797.1,5791.6,5787.2,5783.5,5780.5,5778.1,5776.1,5774.4,5773.1,5772,5771,5770.3,5769.7,5769.2,5768.8,5768.4,5768.2,5767.9,5767.8,5767.6,5767.5,5767.4,5767.3,5767.2,5767.2,5767.1,5767.1,5767.1,5767,5767,5767,5767,5767,5767,5767,5766.9,5766.9,5766.9,5766.9,5766.9,5766.9,5766.9,5766.9,5766.9,5766.9,5766.9,5766.9,5766.9,5766.9,5766.9,5766.9,5766.9,5766.9,5766.9,5766.9,2
1731,1731,1731,1731,1731,1731,1731,1731,1731,1731,1731,1731,1731,1731,1731,1731,1731,1731,1730.9,1730.9,1730.9,1730.8,1730.8,1730.7,1730.6,1730.5,1730.4,1730.2,1730,1729.8,1729.4,1729,1728.5,1727.8,1727,1726,1724.7,1723,1721,1718.4,1715.1,1711,1705.9,1699.4,1691.2,1681,1668.1,1651.9,1631.6,1606,1573.8,1533.3,1482.4,1418.4,1337.9,1236.7,1109.5,1236.7,1337.9,1418.4,1482.4,1533.3,1573.8,1606,1631.6,1651.9,1668.1,1681,1691.2,1699.4,1705.9,1711,1715.1,1718.4,1721,1723,1724.7,1726,1727,1727.8,1728.5,1729,1729.4,1729.8,1730,1730.2,1730.4,1730.5,1730.6,1730.7,1730.8,1730.8,1730.9,1730.9,1730.9,1731,1731,1731,1731,1731,1
121.58,121.96,122.46,123.09,123.91,124.95,126.28,127.99,130.17,132.97,136.56,132.97,130.17,127.99,126.28,124.95,123.91,123.09,122.46,121.96,121.58,121.28,121.04,120.86,120.71,120.6,120.51,120.44,120.39,120.35,120.32,120.29,120.27,120.26,120.24,120.23,120.23,120.22,120.22,120.21,120.21,120.21,120.21,120.2,120.2,120.2,120.2,120.2,120.2,120.2,120.2,120.2,120.2,120.2,120.2,120.2,120.2,120.2,120.2,120.2,120.2,120.2,120.2,120.2,120.2,120.2,120.2,120.2,120.2,120.2,120.2,120.2,120.2,120.2,120.2,120.2,120.2,120.2,120.2,120.2,120.2,120.2,120.2,120.2,120.2,120.2,120.2,120.2,120.2,120.2,120.2,120.2,120.2,120.2,120.2,120.2,120.2,120.2,120.2,120.2,2
18.369,18.369,18.369,18.369,18.369,18.369,18.369,18.369,18.369,18.368,18.368,18.368,18.368,18.367,18.366,18.366,18.365,18.363,18.362,18.36,18.357,18.354,18.35,18.345,18.338,18.33,18.319,18.306,18.289,18.268,18.241,18.207,18.164,18.11,18.042,17.955,17.845,17.706,17.531,17.309,17.028,16.673,16.224,15.656,14.938,15.656,16.224,16.673,17.028,17.309,17.531,17.706,17.845,17.955,18.042,18.11,18.164,18.207,18.241,18.268,18.289,18.306,18.319,18.33,18.338,18.345,18.35,18.354,18.357,18.36,18.362,18.363,18.365,18.366,18.366,18.367,18.368,18.368,18.368,18.368,18.369,18.369,18.369,18.369,18.369,18.369,18.369,18.369,18.369,18.369,18.369,18.369,18.369,18.369,18.369,18.369,18.369,18.369,18.369,18.369,1
2470.6,2470.6,2470.6,2470.6,2470.6,2470.6,2470.6,2470.6,2470.6,2470.6,2470.6,2470.6,2470.5,2470.5,2470.5,2470.4,2470.4,2470.3,2470.2,2470.1,2469.9,2469.7,2469.5,2469.1,2468.7,2468.1,2467.4,2466.4,2465.2,2463.6,2461.6,2458.9,2455.5,2451.1,2445.3,2437.9,2428.3,2415.9,2399.9,2379.2,2352.4,2317.8,2273,2215.1,2140.2,2043.3,1918.1,1756.2,1546.9,1756.2,1918.1,2043.3,2140.2,2215.1,2273,2317.8,2352.4,2379.2,2399.9,2415.9,2428.3,2437.9,2445.3,2451.1,2455.5,2458.9,2461.6,2463.6,2465.2,2466.4,2467.4,2468.1,2468.7,2469.1,2469.5,2469.7,2469.9,2470.1,2470.2,2470.3,2470.4,2470.4,2470.5,2470.5,2470.5,2470.6,2470.6,2470.6,2470.6,2470.6,2470.6,2470.6,2470.6,2470.6,2470.6,2470.6,2470.6,2470.6,2470.6,2470.6,1
1.0982,1.0982,1.0982,1.0982,1.0982,1.0982,1.0982,1.0982,1.0982,1.0982,1.0982,1.0982,1.0982,1.0982,1.0982,1.0982,1.0982,1.0982,1.0982,1.0982,1.0982,1.0982,1.0982,1.0982,1.0982,1.0982,1.0982,1.0982,1.0982,1.0982,1.0982,1.0982,1.0982,1.0981,1.0981,1.0981,1.0981,1.0981,1.098,1.098,1.0979,1.0979,1.0978,1.0977,1.0976,1.0975,1.0973,1.0971,1.0969,1.0966,1.0962,1.0958,1.0952,1.0946,1.0937,1.0927,1.0915,1.09,1.0881,1.0859,1.0831,1.0797,1.0756,1.0705,1.0643,1.0566,1.0473,1.0359,1.0219,1.0048,0.98377,0.95807,0.9266,0.88806,0.84088,0.78309,0.71233,0.78309,0.84088,0.88806,0.9266,0.95807,0.98377,1.0048,1.0219,1.0359,1.0473,1.0566,1.0643,1.0705,1.0756,1.0797,1.0831,1.0859,1.0881,1.09,1.0915,1.0927,1.0937,1.0946,1
3929.2,3929.2,3929.2,3929.2,3929.2,3929.3,3929.3,3929.3,3929.4,3929.4,3929.5,3929.6,3929.7,3929.8,3929.9,3930.1,3930.3,3930.6,3930.9,3931.3,3931.8,3932.5,3933.2,3934.1,3935.2,3936.6,3938.2,3940.3,3942.7,3945.8,3949.5,3954,3959.5,3966.3,3974.6,3984.7,3997.1,4012.2,4030.6,4053.2,4080.8,4114.6,4155.9,4206.3,4268,4343.4,4268,4206.3,4155.9,4114.6,4080.8,4053.2,4030.6,4012.2,3997.1,3984.7,3974.6,3966.3,3959.5,3954,3949.5,3945.8,3942.7,3940.3,3938.2,3936.6,3935.2,3934.1,3933.2,3932.5,3931.8,3931.3,3930.9,3930.6,3930.3,3930.1,3929.9,3929.8,3929.7,3929.6,3929.5,3929.4,3929.4,3929.3,3929.3,3929.3,3929.2,3929.2,3929.2,3929.2,3929.2,3929.2,3929.1,3929.1,3929.1,3929.1,3929.1,3929.1,3929.1,3929.1,2
35.774,35.774,35.775,35.775,35.776,35.777,35.778,35.78,35.782,35.784,35.786,35.789,35.792,35.797,35.802,35.808,35.815,35.824,35.834,35.846,35.861,35.879,35.901,35.927,35.958,35.995,36.039,36.093,36.157,36.234,36.326,36.436,36.569,36.728,36.919,37.148,37.422,37.751,38.146,38.62,39.188,39.87,40.687,41.668,42.844,44.254,45.946,47.976,50.41,47.976,45.946,44.254,42.844,41.668,40.687,39.87,39.188,38.62,38.146,37.751,37.422,37.148,36.919,36.728,36.569,36.436,36.326,36.234,36.157,36.093,36.039,35.995,35.958,35.927,35.901,35.879,35.861,35.846,35.834,35.824,35.815,35.808,35.802,35.797,35.792,35.789,35.786,35.784,35.782,35.78,35.778,35.777,35.776,35.775,35.775,35.774,35.774,35.773,35.773,35.773,2
83498,83495,83491,83486,83481,83474,83465,83455,83442,83426,83406,83382,83352,83315,83270,83214,83145,83060,82956,82827,82668,82473,82232,81935,81569,81118,80563,79879,79037,77998,76719,75143,73202,70809,67862,64231,67862,70809,73202,75143,76719,77998,79037,79879,80563,81118,81569,81935,82232,82473,82668,82827,82956,83060,83145,83214,83270,83315,83352,83382,83406,83426,83442,83455,83465,83474,83481,83486,83491,83495,83498,83500,83502,83504,83505,83506,83507,83508,83508,83509,83509,83509,83510,83510,83510,83510,83510,83510,83510,83510,83511,83511,83511,83511,83511,83511,83511,83511,83511,83511,1
5233.1,5234.3,5235.8,5237.8,5240.3,5243.4,5247.3,5252.3,5258.6,5266.6,5276.7,5289.4,5305.6,5325.9,5351.7,5384.3,5425.5,5477.6,5543.4,5626.7,5731.9,5865,6033.3,6246,6515,6855.1,6515,6246,6033.3,5865,5731.9,5626.7,5543.4,5477.6,5425.5,5384.3,5351.7,5325.9,5305.6,5289.4,5276.7,5266.6,5258.6,5252.3,5247.3,5243.4,5240.3,5237.8,5235.8,5234.3,5233.1,5232.1,5231.3,5230.7,5230.3,5229.9,5229.6,5229.3,5229.2,5229,5228.9,5228.8,5228.7,5228.7,5228.6,5228.6,5228.6,5228.5,5228.5,5228.5,5228.5,5228.5,5228.5,5228.5,5228.5,5228.5,5228.5,5228.5,5228.5,5228.5,5228.4,5228.4,5228.4,5228.4,5228.4,5228.4,5228.4,5228.4,5228.4,5228.4,5228.4,5228.4,5228.4,5228.4,5228.4,5228.4,5228.4,5228.4,5228.4,5228.4,2
124.75,124.68,124.59,124.48,124.34,124.18,123.98,123.73,123.44,123.07,122.63,122.09,121.44,120.64,119.67,118.48,117.03,115.27,113.13,110.51,107.32,103.43,98.699,103.43,107.32,110.51,113.13,115.27,117.03,118.48,119.67,120.64,121.44,122.09,122.63,123.07,123.44,123.73,123.98,124.18,124.34,124.48,124.59,124.68,124.75,124.81,124.86,124.91,124.94,124.97,124.99,125.01,125.02,125.04,125.05,125.05,125.06,125.07,125.07,125.08,125.08,125.08,125.08,125.09,125.09,125.09,125.09,125.09,125.09,125.09,125.09,125.09,125.09,125.09,125.09,125.09,125.09,125.09,125.09,125.09,125.09,125.09,125.09,125.09,125.09,125.09,125.09,125.09,125.09,125.09,125.09,125.09,125.09,125.09,125.09,125.09,125.09,125.09,125.09,125.09,1
1207.8,1207.8,1207.8,1207.8,1207.8,1207.8,1207.8,1207.8,1207.8,1207.8,1207.8,1207.8,1207.8,1207.8,1207.8,1207.8,1207.8,1207.8,1207.8,1207.8,1207.8,1207.8,1207.8,1207.8,1207.8,1207.8,1207.8,1207.8,1207.8,1207.8,1207.8,1207.8,1207.8,1207.8,1207.8,1207.8,1207.8,1207.8,1207.8,1207.8,1207.8,1207.8,1207.8,1207.8,1207.8,1207.7,1207.7,1207.7,1207.6,1207.6,1207.5,1207.4,1207.2,1207,1206.8,1206.5,1206.1,1205.6,1205,1204.2,1203.1,1201.8,1200.1,1197.8,1195,1191.3,1186.5,1180.4,1172.6,1162.5,1149.6,1132.9,1111.5,1083.9,1048.5,1003,944.37,869.04,772.16,647.59,772.16,869.04,944.37,1003,1048.5,1083.9,1111.5,1132.9,1149.6,1162.5,1172.6,1180.4,1186.5,1191.3,1195,1197.8,1200.1,1201.8,1203.1,1204.2,1
104.96,104.96,104.96,104.96,104.96,104.96,104.96,104.96,104.96,104.96,104.96,104.96,104.95,104.95,104.95,104.95,104.95,104.94,104.94,104.94,104.93,104.93,104.92,104.91,104.9,104.89,104.88,104.87,104.85,104.83,104.81,104.78,104.75,104.71,104.66,104.61,104.55,104.48,104.39,104.29,104.17,104.03,103.86,103.67,103.44,103.17,102.85,102.47,102.03,101.51,100.9,100.18,99.333,98.335,97.16,95.776,94.148,92.23,94.148,95.776,97.16,98.335,99.333,100.18,100.9,101.51,102.03,102.47,102.85,103.17,103.44,103.67,103.86,104.03,104.17,104.29,104.39,104.48,104.55,104.61,104.66,104.71,104.75,104.78,104.81,104.83,104.85,104.87,104.88,104.89,104.9,104.91,104.92,104.93,104.93,104.94,104.94,104.94,104.95,104.95,1
29.722,29.721,29.72,29.719,29.718,29.717,29.714,29.712,29.708,29.704,29.698,29.69,29.681,29.668,29.652,29.63,29.603,29.567,29.52,29.46,29.382,29.281,29.15,28.981,28.76,28.475,28.105,27.626,27.004,26.199,25.155,23.801,22.046,19.772,16.824,19.772,22.046,23.801,25.155,26.199,27.004,27.626,28.105,28.475,28.76,28.981,29.15,29.281,29.382,29.46,29.52,29.567,29.603,29.63,29.652,29.668,29.681,29.69,29.698,29.704,29.708,29.712,29.714,29.717,29.718,29.719,29.72,29.721,29.722,29.722,29.722,29.723,29.723,29.723,29.723,29.723,29.723,29.723,29.723,29.723,29.723,29.723,29.723,29.723,29.723,29.723,29.723,29.723,29.723,29.723,29.723,29.723,29.723,29.723,29.723,29.723,29.723,29.723,29.723,29.723,1
89.699,89.699,89.699,89.699,89.699,89.699,89.699,89.699,89.699,89.699,89.699,89.699,89.699,89.699,89.699,89.699,89.699,89.699,89.699,89.699,89.699,89.699,89.699,89.699,89.7,89.7,89.7,89.7,89.7,89.7,89.7,89.7,89.7,89.7,89.7,89.7,89.701,89.701,89.701,89.702,89.702,89.703,89.704,89.705,89.706,89.707,89.709,89.711,89.713,89.717,89.72,89.725,89.731,89.738,89.746,89.757,89.77,89.785,89.804,89.828,89.857,89.892,89.935,89.987,90.052,90.13,90.227,90.344,90.489,90.665,90.881,91.144,91.467,91.862,92.345,92.936,93.66,94.544,95.627,96.951,98.571,100.55,102.98,105.94,109.57,114.01,119.44,126.09,134.22,126.09,119.44,114.01,109.57,105.94,102.98,100.55,98.571,96.951,95.627,94.544,2
2.9371,2.9371,2.9371,2.9371,2.9371,2.9371,2.9371,2.9371,2.9371,2.9371,2.9371,2.9371,2.9371,2.9371,2.9371,2.9371,2.9371,2.9371,2.9371,2.9372,2.9372,2.9372,2.9372,2.9373,2.9373,2.9373,2.9374,2.9375,2.9376,2.9377,2.9379,2.9381,2.9383,2.9386,2.939,2.9395,2.9401,2.9408,2.9418,2.9429,2.9444,2.9462,2.9484,2.9512,2.9547,2.9591,2.9645,2.9713,2.9797,2.9903,3.0034,3.0198,3.0402,3.0657,3.0975,3.1372,3.1866,3.2483,3.3251,3.421,3.5406,3.6897,3.8757,4.1076,4.3968,4.1076,3.8757,3.6897,3.5406,3.421,3.3251,3.2483,3.1866,3.1372,3.0975,3.0657,3.0402,3.0198,3.0034,2.9903,2.9797,2.9713,2.9645,2.9591,2.9547,2.9512,2.9484,2.9462,2.9444,2.9429,2.9418,2.9408,2.9401,2.9395,2.939,2.9386,2.9383,2.9381,2.9379,2.9377,2
2.0775,2.0775,2.0775,2.0775,2.0775,2.0775,2.0775,2.0775,2.0775,2.0775,2.0775,2.0775,2.0775,2.0775,2.0775,2.0775,2.0775,2.0775,2.0775,2.0775,2.0775,2.0775,2.0775,2.0775,2.0775,2.0775,2.0775,2.0775,2.0775,2.0775,2.0775,2.0776,2.0776,2.0776,2.0776,2.0776,2.0776,2.0777,2.0777,2.0777,2.0778,2.0778,2.0779,2.0779,2.078,2.0781,2.0782,2.0783,2.0785,2.0787,2.0789,2.0791,2.0794,2.0798,2.0802,2.0806,2.0812,2.0819,2.0826,2.0836,2.0846,2.0859,2.0874,2.0892,2.0913,2.0937,2.0966,2.1001,2.1041,2.1088,2.1144,2.121,2.1288,2.138,2.1488,2.1615,2.1765,2.1942,2.215,2.2395,2.2684,2.3025,2.3427,2.39,2.4458,2.39,2.3427,2.3025,2.2684,2.2395,2.215,2.1942,2.1765,2.1615,2.1488,2.138,2.1288,2.121,2.1144,2.1088,2
1.7459,1.7459,1.7458,1.7457,1.7456,1.7455,1.7454,1.7452,1.745,1.7447,1.7444,1.744,1.7434,1.7428,1.742,1.7409,1.7396,1.7381,1.7361,1.7336,1.7305,1.7266,1.7218,1.7158,1.7083,1.6989,1.6872,1.6727,1.6545,1.6319,1.6036,1.5683,1.5244,1.4695,1.4011,1.3158,1.2093,1.0765,1.2093,1.3158,1.4011,1.4695,1.5244,1.5683,1.6036,1.6319,1.6545,1.6727,1.6872,1.6989,1.7083,1.7158,1.7218,1.7266,1.7305,1.7336,1.7361,1.7381,1.7396,1.7409,1.742,1.7428,1.7434,1.744,1.7444,1.7447,1.745,1.7452,1.7454,1.7455,1.7456,1.7457,1.7458,1.7459,1.7459,1.746,1.746,1.746,1.746,1.746,1.7461,1.7461,1.7461,1.7461,1.7461,1.7461,1.7461,1.7461,1.7461,1.7461,1.7461,1.7461,1.7461,1.7461,1.7461,1.7461,1.7461,1.7461,1.7461,1.7461,1
24.834,24.834,24.834,24.834,24.834,24.834,24.834,24.834,24.834,24.834,24.834,24.834,24.834,24.834,24.834,24.834,24.834,24.834,24.834,24.834,24.834,24.834,24.834,24.834,24.834,24.834,24.834,24.834,24.834,24.834,24.834,24.834,24.834,24.834,24.834,24.834,24.834,24.834,24.834,24.834,24.834,24.834,24.834,24.834,24.833,24.833,24.833,24.833,24.833,24.833,24.833,24.833,24.833,24.832,24.832,24.831,24.831,24.83,24.829,24.827,24.825,24.823,24.82,24.816,24.811,24.804,24.796,24.785,24.771,24.753,24.729,24.699,24.66,24.61,24.546,24.463,24.357,24.219,24.042,23.815,23.521,23.143,22.656,22.028,21.22,20.179,18.839,17.112,14.887,17.112,18.839,20.179,21.22,22.028,22.656,23.143,23.521,23.815,24.042,24.219,1
25.073,25.073,25.073,25.073,25.073,25.073,25.073,25.073,25.074,25.074,25.075,25.075,25.076,25.077,25.079,25.081,25.083,25.086,25.09,25.096,25.102,25.111,25.122,25.136,25.154,25.177,25.208,25.246,25.296,25.36,25.443,25.549,25.686,25.862,26.088,26.379,26.753,27.235,27.855,28.652,27.855,27.235,26.753,26.379,26.088,25.862,25.686,25.549,25.443,25.36,25.296,25.246,25.208,25.177,25.154,25.136,25.122,25.111,25.102,25.096,25.09,25.086,25.083,25.081,25.079,25.077,25.076,25.075,25.075,25.074,25.074,25.073,25.073,25.073,25.073,25.073,25.073,25.073,25.073,25.072,25.072,25.072,25.072,25.072,25.072,25.072,25.072,25.072,25.072,25.072,25.072,25.072,25.072,25.072,25.072,25.072,25.072,25.072,25.072,25.072,2
154.72,154.73,154.73,154.74,154.74,154.75,154.75,154.76,154.77,154.78,154.8,154.81,154.83,154.85,154.88,154.91,154.95,154.99,155.04,155.11,155.18,155.26,155.36,155.48,155.62,155.79,155.98,156.21,156.49,156.81,157.19,157.64,158.16,158.79,159.53,160.4,161.43,162.64,164.08,165.77,167.77,170.13,172.91,176.2,180.09,176.2,172.91,170.13,167.77,165.77,164.08,162.64,161.43,160.4,159.53,158.79,158.16,157.64,157.19,156.81,156.49,156.21,155.98,155.79,155.62,155.48,155.36,155.26,155.18,155.11,155.04,154.99,154.95,154.91,154.88,154.85,154.83,154.81,154.8,154.78,154.77,154.76,154.75,154.75,154.74,154.74,154.73,154.73,154.72,154.72,154.72,154.72,154.72,154.71,154.71,154.71,154.71,154.71,154.71,154.71,2
1.4784,1.4784,1.4784,1.4784,1.4784,1.4784,1.4784,1.4784,1.4784,1.4784,1.4784,1.4784,1.4784,1.4784,1.4784,1.4784,1.4784,1.4784,1.4784,1.4784,1.4784,1.4784,1.4784,1.4784,1.4784,1.4784,1.4784,1.4784,1.4784,1.4784,1.4784,1.4785,1.4785,1.4785,1.4785,1.4785,1.4785,1.4785,1.4785,1.4785,1.4786,1.4786,1.4786,1.4786,1.4787,1.4787,1.4788,1.4788,1.4789,1.479,1.4791,1.4792,1.4793,1.4795,1.4797,1.4799,1.4801,1.4804,1.4808,1.4812,1.4816,1.4822,1.4828,1.4836,1.4845,1.4855,1.4867,1.4882,1.4898,1.4918,1.4941,1.4968,1.4999,1.5036,1.508,1.513,1.519,1.526,1.5341,1.5437,1.5549,1.5681,1.5835,1.6015,1.6227,1.6475,1.6765,1.7106,1.6765,1.6475,1.6227,1.6015,1.5835,1.5681,1.5549,1.5437,1.5341,1.526,1.519,1.513,2
129.1,129.09,129.09,129.08,129.07,129.05,129.03,129.01,128.98,128.94,128.89,128.82,128.73,128.61,128.46,128.26,128.01,127.68,127.24,126.68,125.95,125.01,123.78,122.18,120.1,117.39,113.88,109.31,103.38,95.668,103.38,109.31,113.88,117.39,120.1,122.18,123.78,125.01,125.95,126.68,127.24,127.68,128.01,128.26,128.46,128.61,128.73,128.82,128.89,128.94,128.98,129.01,129.03,129.05,129.07,129.08,129.09,129.09,129.1,129.1,129.11,129.11,129.11,129.11,129.11,129.11,129.11,129.11,129.11,129.11,129.11,129.11,129.11,129.11,129.11,129.11,129.11,129.11,129.11,129.11,129.11,129.11,129.11,129.11,129.12,129.12,129.12,129.12,129.12,129.12,129.12,129.12,129.12,129.12,129.12,129.12,129.12,129.12,129.12,129.12,1
64469,64469,64469,64470,64470,64471,64472,64473,64475,64477,64479,64482,64486,64490,64496,64503,64512,64523,64537,64554,64576,64603,64637,64679,64731,64797,64879,64981,65109,65268,65467,65716,66026,66414,66898,67503,68257,69200,70377,71846,73681,75972,78833,82405,86865,92434,86865,82405,78833,75972,73681,71846,70377,69200,68257,67503,66898,66414,66026,65716,65467,65268,65109,64981,64879,64797,64731,64679,64637,64603,64576,64554,64537,64523,64512,64503,64496,64490,64486,64482,64479,64477,64475,64473,64472,64471,64470,64470,64469,64469,64469,64468,64468,64468,64468,64468,64468,64468,64468,64468,2
2965.4,2964,2962.3,2960.3,2957.8,2955,2951.6,2947.5,2942.7,2937,2930.2,2922.1,2912.5,2901.1,2887.6,2871.5,2852.4,2829.7,2802.8,2770.7,2732.7,2687.5,2633.7,2569.9,2633.7,2687.5,2732.7,2770.7,2802.8,2829.7,2852.4,2871.5,2887.6,2901.1,2912.5,2922.1,2930.2,2937,2942.7,2947.5,2951.6,2955,2957.8,2960.3,2962.3,2964,2965.4,2966.7,2967.7,2968.5,2969.3,2969.9,2970.4,2970.8,2971.2,2971.5,2971.7,2972,2972.1,2972.3,2972.4,2972.5,2972.6,2972.7,2972.8,2972.8,2972.9,2972.9,2972.9,2973,2973,2973,2973,2973,2973,2973.1,2973.1,2973.1,2973.1,2973.1,2973.1,2973.1,2973.1,2973.1,2973.1,2973.1,2973.1,2973.1,2973.1,2973.1,2973.1,2973.1,2973.1,2973.1,2973.1,2973.1,2973.1,2973.1,2973.1,2973.1,1
33.393,33.393,33.394,33.394,33.395,33.395,33.396,33.397,33.398,33.4,33.401,33.404,33.406,33.41,33.414,33.419,33.425,33.432,33.442,33.453,33.467,33.484,33.505,33.531,33.563,33.602,33.65,33.709,33.782,33.871,33.981,34.116,34.282,34.486,34.736,35.044,35.422,35.887,36.458,37.16,38.023,39.084,40.387,41.988,43.956,41.988,40.387,39.084,38.023,37.16,36.458,35.887,35.422,35.044,34.736,34.486,34.282,34.116,33.981,33.871,33.782,33.709,33.65,33.602,33.563,33.531,33.505,33.484,33.467,33.453,33.442,33.432,33.425,33.419,33.414,33.41,33.406,33.404,33.401,33.4,33.398,33.397,33.396,33.395,33.395,33.394,33.394,33.393,33.393,33.393,33.393,33.393,33.392,33.392,33.392,33.392,33.392,33.392,33.392,33.392,2
13284,13284,13284,13284,13284,13284,13284,13284,13284,13284,13284,13284,13284,13284,13284,13284,13284,13284,13284,13284,13284,13283,13283,13283,13283,13283,13283,13283,13283,13283,13282,13282,13281,13281,13280,13279,13277,13276,13274,13271,13267,13263,13257,13249,13240,13228,13212,13192,13167,13134,13093,13040,12973,12886,12776,12635,12455,12225,11931,11555,11075,10462,9679.2,8678.7,7400.4,8678.7,9679.2,10462,11075,11555,11931,12225,12455,12635,12776,12886,12973,13040,13093,13134,13167,13192,13212,13228,13240,13249,13257,13263,13267,13271,13274,13276,13277,13279,13280,13281,13281,13282,13282,13283,1
3487.3,3487.3,3487.3,3487.3,3487.2,3487.2,3487.2,3487.1,3487,3486.9,3486.8,3486.6,3486.4,3486.2,3485.8,3485.4,3484.8,3484.1,3483.1,3481.9,3480.3,3478.3,3475.7,3472.4,3468,3462.5,3455.3,3446.1,3434.2,3418.9,3399.2,3373.9,3341.2,3299.1,3245,3175.2,3085.4,2969.7,2820.7,2969.7,3085.4,3175.2,3245,3299.1,3341.2,3373.9,3399.2,3418.9,3434.2,3446.1,3455.3,3462.5,3468,3472.4,3475.7,3478.3,3480.3,3481.9,3483.1,3484.1,3484.8,3485.4,3485.8,3486.2,3486.4,3486.6,3486.8,3486.9,3487,3487.1,3487.2,3487.2,3487.2,3487.3,3487.3,3487.3,3487.3,3487.3,3487.3,3487.3,3487.3,3487.3,3487.3,3487.4,3487.4,3487.4,3487.4,3487.4,3487.4,3487.4,3487.4,3487.4,3487.4,3487.4,3487.4,3487.4,3487.4,3487.4,3487.4,3487.4,1
29.6,29.6,29.6,29.6,29.6,29.6,29.6,29.6,29.6,29.6,29.599,29.599,29.599,29.599,29.599,29.598,29.598,29.597,29.597,29.596,29.595,29.593,29.591,29.589,29.586,29.582,29.578,29.572,29.564,29.555,29.543,29.528,29.509,29.485,29.454,29.415,29.366,29.304,29.226,29.127,29.001,28.842,28.641,28.386,28.064,27.657,27.141,26.489,25.663,24.618,23.296,21.623,19.506,21.623,23.296,24.618,25.663,26.489,27.141,27.657,28.064,28.386,28.641,28.842,29.001,29.127,29.226,29.304,29.366,29.415,29.454,29.485,29.509,29.528,29.543,29.555,29.564,29.572,29.578,29.582,29.586,29.589,29.591,29.593,29.595,29.596,29.597,29.597,29.598,29.598,29.599,29.599,29.599,29.599,29.599,29.6,29.6,29.6,29.6,29.6,1
5862,5863.5,5865.4,5867.8,5870.8,5874.8,5879.8,5886.2,5894.4,5904.8,5918.2,5935.2,5957,5984.8,6020.3,6065.7,6123.7,6197.8,6292.4,6413.2,6567.5,6764.7,7016.5,7338.2,7016.5,6764.7,6567.5,6413.2,6292.4,6197.8,6123.7,6065.7,6020.3,5984.8,5957,5935.2,5918.2,5904.8,5894.4,5886.2,5879.8,5874.8,5870.8,5867.8,5865.4,5863.5,5862,5860.9,5860,5859.2,5858.7,5858.3,5857.9,5857.7,5857.4,5857.3,5857.2,5857.1,5857,5856.9,5856.9,5856.8,5856.8,5856.8,5856.8,5856.8,5856.7,5856.7,5856.7,5856.7,5856.7,5856.7,5856.7,5856.7,5856.7,5856.7,5856.7,5856.7,5856.7,5856.7,5856.7,5856.7,5856.7,5856.7,5856.7,5856.7,5856.7,5856.7,5856.7,5856.7,5856.7,5856.7,5856.7,5856.7,5856.7,5856.7,5856.7,5856.7,5856.7,5856.7,2
3.5106,3.4886,3.4619,3.4297,3.3908,3.3439,3.2872,3.2188,3.1362,3.0364,2.916,2.7706,2.595,2.3831,2.595,2.7706,2.916,3.0364,3.1362,3.2188,3.2872,3.3439,3.3908,3.4297,3.4619,3.4886,3.5106,3.5289,3.5441,3.5566,3.567,3.5757,3.5828,3.5887,3.5936,3.5976,3.601,3.6038,3.6061,3.608,3.6096,3.6109,3.612,3.6128,3.6136,3.6142,3.6147,3.6151,3.6155,3.6158,3.616,3.6162,3.6164,3.6165,3.6166,3.6167,3.6168,3.6169,3.6169,3.617,3.617,3.617,3.6171,3.6171,3.6171,3.6171,3.6171,3.6171,3.6171,3.6171,3.6171,3.6172,3.6172,3.6172,3.6172,3.6172,3.6172,3.6172,3.6172,3.6172,3.6172,3.6172,3.6172,3.6172,3.6172,3.6172,3.6172,3.6172,3.6172,3.6172,3.6172,3.6172,3.6172,3.6172,3.6172,3.6172,3.6172,3.6172,3.6172,3.6172,1
